UID,Latitude,Longitude,Name,City,St,Zip,Cat,Elev,Comments,Pin,Height
190280,41.277871000000005,-72.46759899999999,Low Clearance,Westbrook,CT,6498,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190281,30.327192999999998,-81.626473,Low Clearance,Jacksonvile,FL,32206,LC15,,21 - 0 height clearance,low_21_0_pushpin,
190282,41.661518,-87.749184,Low Clearance,Crestwood,IL,60445,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190283,41.659194,-87.57217,Low Clearance,Chicago,IL,60633,LC15,,22 - 0 height clearance,low_22_0_pushpin,
190284,40.014041999999996,-90.445923,Low Clearance,Beardstown,IL,62618,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190285,36.981559000000004,-89.148624,Low Clearance,Cairo,IL,62914,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190286,36.991898,-89.14787199999999,Low Clearance,Cairo,IL,62914,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190287,41.716861,-87.541366,Low Clearance,Chicago,IL,60617,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190288,39.670514000000004,-89.492834,Low Clearance,Rochester,IL,62563,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190289,37.904348,-89.83506,Low Clearance,Chester,IL,62233,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190290,41.654962,-87.73831899999999,Low Clearance,Alsip,IL,60803,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190291,41.652509,-87.692022,Low Clearance,Blue Island,IL,60406,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190292,41.652331,-87.69935500000001,Low Clearance,Blue Island,IL,60406,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190293,41.686587,-87.855397,Low Clearance,Palos Hills,IL,60465,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190294,39.891493,-89.774006,Low Clearance,Pleasant Plains,IL,62677,LC15,,20 - 0 height clearance,low_20_0_pushpin,
190295,40.929625,-85.05533299999999,Low Clearance,Decatur,IN,46733,LC15,,17 - 5 height clearance,low_17_5_pushpin,
190296,43.354595,-91.676112,Low Clearance,Decorah,IA,52101,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190297,39.057145,-84.431065,Low Clearance,Highland Heights,KY,41076,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190298,36.822621000000005,-83.840028,Low Clearance,Artemus,KY,40903,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190299,38.19647,-84.878817,Low Clearance,Frankfort,KY,40601,LC15,,19 - 0 height clearance,low_19_0_pushpin,
190300,37.913990999999996,-86.522958,Low Clearance,Stephensport,KY,40170,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190301,37.245051000000004,-85.364263,Low Clearance,Campbellsville,KY,42718,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190302,37.904737,-87.550539,Low Clearance,Henderson,KY,42420,LC15,,19 - 0 height clearance,low_19_0_pushpin,
190303,30.977565999999996,-91.803208,Low Clearance,Lettsworth,LA,70753,LC15,,18 - 6 height clearance,low_18_6_pushpin,
190304,30.546065000000002,-91.749321,Low Clearance,Krotz Springs,LA,70750,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190305,29.937763,-90.057975,Low Clearance,Gretna,LA,70053,LC15,,24 - 0 height clearance,low_23_0_pushpin,
190306,32.892783,-93.820513,Low Clearance,Plain Dealing,LA,71064,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190307,39.240915,-76.596521,Low Clearance,Baltimore,MD,21225,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190308,39.617771999999995,-76.237601,Low Clearance,Darlington,MD,21034,LC15,,20 - 0 height clearance,low_20_0_pushpin,
190309,42.654785,-71.315278,Low Clearance,Lowell,MA,1850,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190310,41.703563,-71.160169,Low Clearance,Fall River,MA,2720,LC15,,24 - 0 height clearance,low_23_0_pushpin,
190311,38.764112,-90.482625,Low Clearance,Maryland Heights,MO,63043,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190312,36.114917,-89.612983,Low Clearance,Caruthersville,MO,63830,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190313,39.200057,-94.142442,Low Clearance,Orrick,MO,64077,LC15,,20 - 0 height clearance,low_20_0_pushpin,
190314,38.959648,-92.545075,Low Clearance,Rocheport,MO,65279,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190315,40.431756,-94.44287299999999,Low Clearance,Grant City,MO,64456,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190316,38.631042,-90.179599,Low Clearance,St Louis,MO,63102,LC15,,18 - 4 height clearance,low_18_4_pushpin,
190317,38.664901,-90.183809,Low Clearance,St Louis,MO,63147,LC15,,18 - 4 height clearance,low_18_4_pushpin,
190318,39.185608,-94.196248,Low Clearance,Sibley,MO,64088,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190319,42.895086,-100.322758,Low Clearance,Valentine,NE,69201,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190320,41.138488,-95.879545,Low Clearance,Bellevue,NE,68005,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190321,42.852111,-100.521509,Low Clearance,Valentine,NE,69201,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190322,42.006910999999995,-96.24226999999999,Low Clearance,Decatur,NE,68020,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190323,42.899607,-99.00048100000001,Low Clearance,Butte,NE,68722,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190324,42.581319,-102.38429000000001,Low Clearance,Rushville,NE,69360,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190325,41.345737,-95.95756899999999,Low Clearance,Omaha,NE,68112,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190326,39.590986,-119.36726000000002,Low Clearance,Sparks,NV,89434,LC15,,20 - 0 height clearance,low_20_0_pushpin,
190327,41.966159000000005,-75.179936,Low Clearance,Hancock,NY,13783,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190328,40.63568,-74.1967,Low Clearance,New York,NY,10314,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190329,40.524882,-74.245823,Low Clearance,Staten Island,NY,10309,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190330,41.589731,-81.402293,Low Clearance,Willoughby,OH,44094,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190331,40.775110999999995,-80.543038,Low Clearance,Negley,OH,44441,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190332,34.769175,-94.498739,Low Clearance,Heavener,OK,74937,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190333,36.293091,-95.967096,Low Clearance,Sperry,OK,74073,LC15,,21 - 6 height clearance,low_21_6_pushpin,
190334,35.083899,-96.758567,Low Clearance,Konawa,OK,74849,LC15,,19 - 0 height clearance,low_19_0_pushpin,
190335,34.919537,-97.049879,Low Clearance,Byars,OK,74831,LC15,,19 - 0 height clearance,low_19_0_pushpin,
190336,42.503935999999996,-124.293718,Low Clearance,Agness,OR,97444,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190337,40.592412,-80.23685400000001,Low Clearance,Aliquippa,PA,15001,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190338,40.31323,-79.828622,Low Clearance,McKeesport,PA,15132,LC15,,20 - 0 height clearance,low_20_0_pushpin,
190339,40.694408,-75.204194,Low Clearance,Easton,PA,18042,LC15,,19 - 0 height clearance,low_19_0_pushpin,
190340,40.274781,-79.887571,Low Clearance,Elizabeth,PA,15037,LC15,,19 - 0 height clearance,low_19_0_pushpin,
190341,40.982101,-80.353329,Low Clearance,New Castle,PA,16102,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190342,40.356925,-79.843682,Low Clearance,McKeesport,PA,15132,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190343,40.341497,-78.926154,Low Clearance,Johnstown,PA,15906,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190344,40.692737,-80.267121,Low Clearance,East Rochester,PA,15074,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190345,33.756151,-96.41099,Low Clearance,Denison,TX,75021,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190346,29.853257,-93.94471999999999,Low Clearance,Port Arthur,TX,77640,LC15,,17 - 0 height clearance,low_17_0_pushpin,
190347,32.037935,-98.111052,Low Clearance,Hico,TX,76457,LC15,,19 - 0 height clearance,low_19_0_pushpin,
190348,30.245268,-97.69135,Low Clearance,Austin,TX,78721,LC15,,18 - 6 height clearance,low_18_6_pushpin,
190349,30.923445,-96.658215,Low Clearance,Hearne,TX,77859,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190350,42.916261,-72.613275,Low Clearance,Brattleboro,VT,5301,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190351,43.827677,-72.63562900000001,Low Clearance,Bethel,VT,5032,LC15,,18 - 0 height clearance,low_18_0_pushpin,
190352,38.354194,-79.150258,Low Clearance,Mount Solon,VA,22843,LC15,,19 - 0 height clearance,low_19_0_pushpin,
190670,30.713113,-96.851499,Low Clearance,Milano,TX,76556,LC13,,13 - 11 height clearance,low_13_11_pushpin,
190677,41.598331,-78.727411,Low Clearance,Wilcox,PA,15870,LC10,1580.0,10 - 0 height clearance (136),low_10_0_pushpin,
191017,41.425124,-75.671402,Low Clearance,Scranton,PA,18504,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
191020,36.126227,-88.513758,Low Clearance,McKenzie,TN,38201,LC13,,13 - 11 height clearance,low_13_11_pushpin,
191419,32.953542,-107.314945,Low Clearance,Caballo,NM,87931,LC15,,15 - 11 height clearance,low_15_11_pushpin,
191420,32.918732,-107.64956699999999,Low Clearance,Hillsboro,NM,88042,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
191423,42.547168,-83.195854,Low Clearance,Birmingham,MI,48009,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
191424,45.050596999999996,-93.18271899999999,Low Clearance,New Brighton,MN,55112,LC13,,13 - 5 height clearance (136),low_13_5_pushpin,
191431,45.318632,-74.678723,Low Clearance,Alexandria,ON,K0C 1A0,LC10,,10 - 5 height clearance (136),low_10_5_pushpin,
191432,45.315099,-74.710532,Low Clearance,Alexandria,ON,K0C 1A0,LC13,,13 - 4 height clearance with a dip that could cause trouble and you might just want to avoid (136),low_13_4_pushpin,
191700,39.160088,-84.385799,Low Clearance,Cincinnati,OH,45203,LC12,,12 - 0 height clearance (136),low_12_0_pushpin,
191702,46.877903,-113.995021,Low Clearance,Missoula,MT,59802,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
191740,38.045965,-78.86394,Low Clearance,Waynesboro,VA,22980,LC13,,13 - 6 height clearance,low_13_6_pushpin,
191814,40.290044,-73.98874599999999,Low Clearance,Long Branch,NJ,7740,LC7,,7 - 1 height clearance (136),low_7_1_pushpin,
191832,43.077093,-76.103802,Low Clearance,Syracuse,NY,13206,LC10,,10 - 0 height clearance (136),low_10_0_pushpin,
191833,43.088309,-76.145093,Low Clearance,Syracuse,NY,13208,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
191834,43.086655,-76.151627,Low Clearance,Syracuse,NY,13208,LC12,,12 - 9 height clearance (136),low_12_9_pushpin,
191841,42.629540999999996,-73.864429,Low Clearance,Slingerlands,NY,12159,LC11,,11 - 2 height clearance (136),low_11_2_pushpin,
191889,43.0867,-76.151591,Low Clearance,Syracuse,NY,13208,LC12,,12 - 9 height clearance (136),low_12_9_pushpin,
191912,43.640344,-89.789733,Low Clearance,Wisconsin Dells,WI,53965,LC12,,12 - 2 height clearance (136),low_12_0_pushpin,
191922,40.070202,-80.726946,Low Clearance,Wheeling,WV,26003,LC8,,8 - 0 height clearance (136),low_8_0_pushpin,
191924,31.466374,-98.57144699999999,Low Clearance,Goldthwaite,TX,76844,LC14,,14 - 2 height clearance,low_14_2_pushpin,
191933,44.979424,-74.851911,Low Clearance,Massena,NY,13662,LC13,,13 - 6 height clearance,low_13_6_pushpin,
191951,39.843458,-75.146387,Low Clearance,Woodbury,NJ,8096,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
191952,39.827371,-75.152599,Low Clearance,Woodbury,NJ,8096,LC13,,13 - 10 height clearance,low_13_10_pushpin,
191994,45.599841,-118.506868,Low Clearance,Pendleton,OR,97801,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
191997,34.679534999999994,-84.720153,Low Clearance,Chatsworth,GA,30705,LC13,,13 - 7 height clearance,low_13_7_pushpin,
192006,48.273990999999995,-116.544715,Low Clearance,Sandpoint,ID,83864,LC13,,13 - 6 height clearance,low_13_6_pushpin,
192017,43.807796999999994,-123.05043700000002,Low Clearance,Cottage Grove,OR,97424,LC8,,8 - 0 height clearance (136),low_8_0_pushpin,
192019,40.976626,-117.725908,Low Clearance,Winnemucca,NV,89445,LC14,,14 - 3 height clearance,low_14_3_pushpin,
192021,40.136886,-75.505178,Low Clearance,Mont Clare,PA,19453,LC13,,13 - 6 height clearance,low_13_6_pushpin,
192022,40.134796,-75.50998100000001,Low Clearance,Phoenixville,PA,19460,LC13,,13 - 9 height clearance,low_13_9_pushpin,
192023,39.324196,-77.725948,Low Clearance,Knoxville,MD,21758,LC12,,12 - 0 height clearance (136),low_12_0_pushpin,
192036,39.668118,-74.851774,Low Clearance,Hammonton,NJ,8037,LC11,,11 - 6 height clearance (136),low_11_6_pushpin,
192043,38.879518,-77.905348,Low Clearance,Delaplane,VA,20144,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192044,42.440263,-73.658661,Low Clearance,Niverville,NY,12130,LC12,,12 - 0 height clearance (136),low_12_0_pushpin,
192050,41.615353999999996,-87.093777,Low Clearance,Porter,IN,46304,LC13,,13 - 8 height clearance,low_13_8_pushpin,
192069,42.736335,-74.32102900000001,Low Clearance,Esperance,NY,12066,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
192070,35.270283,-78.617115,Low Clearance,Dunn,NC,28334,LC14,,14 - 2 height clearance,low_14_2_pushpin,
192071,35.31821,-78.57448000000001,Low Clearance,Dunn,NC,28334,LC14,,14 - 2 height clearance,low_14_2_pushpin,
192093,39.091083000000005,-95.59593199999999,Low Clearance,Topeka,KS,66611,LC14,,14 - 6 height clearance,low_14_6_pushpin,
192141,39.775512,-93.51258,Low Clearance,Chillicothe,MO,64601,LC14,,14 - 8 height clearance,low_14_8_pushpin,
192167,41.529629,-109.474401,Low Clearance,Green River,WY,82935,LC13,,13 - 3 height clearance (136),low_13_3_pushpin,
192180,45.720169,-121.584523,Low Clearance,Underwood,WA,98651,LC13,,13 - 0 height clearance on arch sides (136),low_13_0_pushpin,
192181,45.720246,-121.597523,Low Clearance,Underwood,WA,98651,LC13,,13 - 8 height clearance on arch sides,low_13_8_pushpin,
192182,45.718039000000005,-121.610141,Low Clearance,Underwood,WA,98651,LC13,,13 - 9 height clearance on arch sides,low_13_9_pushpin,
192183,45.715235,-121.618369,Low Clearance,Underwood,WA,98651,LC13,,13 - 6 height clearance on arch sides (136),low_13_6_pushpin,
192184,45.711129,-121.62436299999999,Low Clearance,Underwood,WA,98651,LC12,,12 - 9 height clearance on arch sides (136),low_12_9_pushpin,
192185,37.442613,-77.425961,Low Clearance,Richmond,VA,23234,LC14,,14 - 1 height clearance,low_14_1_pushpin,
192186,37.548321,-77.432348,Low Clearance,Richmond,VA,23223,LC13,,13 - 11 height clearance,low_13_11_pushpin,
192187,37.548555,-77.43285999999999,Low Clearance,Richmond,VA,23234,LC14,,14 - 1 height clearance,low_14_1_pushpin,
192188,37.550216,-77.43616800000001,Low Clearance,Richmond,VA,23223,LC13,,13 - 10 height clearance,low_13_10_pushpin,
192189,37.590284999999994,-77.469225,Low Clearance,Richmond,VA,23234,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192190,42.320884,-83.165256,Low Clearance,Dearborn,MI,48126,LC15,,15 - 6 height clearance,low_15_6_pushpin,
192191,42.321193,-83.16494,Low Clearance,Dearborn,MI,48126,LC14,,14 - 5 height clearance,low_14_5_pushpin,
192192,42.324453000000005,-83.162607,Low Clearance,Dearborn,MI,48126,LC14,,14 - 8 height clearance,low_14_8_pushpin,
192193,42.328908,-83.15661899999999,Low Clearance,Detroit,MI,48126,LC14,,14 - 2 height clearance,low_14_2_pushpin,
192194,42.329392999999996,-83.15443499999999,Low Clearance,Detroit,MI,48126,LC14,,14 - 1 height clearance,low_14_1_pushpin,
192195,42.330147,-83.150991,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192196,42.331352,-83.145074,Low Clearance,Detroit,MI,48126,LC14,,14 - 2 height clearance,low_14_2_pushpin,
192197,42.33188,-83.141812,Low Clearance,Detroit,MI,48210,LC15,,15 - 9 height clearance,low_15_9_pushpin,
192198,42.332403,-83.13846,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192199,42.333077,-83.135989,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192200,42.333798,-83.13395799999999,Low Clearance,Detroit,MI,48126,LC14,,14 - 3 height clearance,low_14_3_pushpin,
192201,42.335255,-83.13038399999999,Low Clearance,Detroit,MI,48209,LC13,,13 - 10 height clearance,low_13_10_pushpin,
192202,42.337412,-83.124977,Low Clearance,Detroit,MI,48126,LC14,,14 - 7 height clearance,low_14_7_pushpin,
192203,42.340396999999996,-83.118449,Low Clearance,Detroit,MI,48126,LC14,,14 - 1 height clearance,low_14_1_pushpin,
192204,42.343092,-83.115188,Low Clearance,Detroit,MI,48209,LC13,,13 - 10 height clearance,low_13_10_pushpin,
192205,42.34467,-83.113289,Low Clearance,Detroit,MI,48209,LC13,,13 - 8 height clearance,low_13_8_pushpin,
192206,42.345673,-83.111684,Low Clearance,Detroit,MI,48126,LC14,,14 - 1 height clearance,low_14_1_pushpin,
192207,42.346647,-83.10943499999999,Low Clearance,Detroit,MI,48126,LC14,,14 - 10 height clearance,low_14_10_pushpin,
192208,42.348316,-83.105176,Low Clearance,Detroit,MI,48126,LC14,,14 - 7 height clearance,low_14_7_pushpin,
192209,42.348911,-83.103218,Low Clearance,Detroit,MI,48126,LC14,,14 - 7 height clearance,low_14_7_pushpin,
192210,42.349759999999996,-83.1006,Low Clearance,Detroit,MI,48210,LC15,,15 - 3 height clearance,low_15_3_pushpin,
192211,42.350172,-83.099184,Low Clearance,Detroit,MI,48210,LC15,,15 - 4 height clearance,low_15_4_pushpin,
192212,42.351264,-83.095721,Low Clearance,Detroit,MI,48209,LC13,,13 - 10 height clearance,low_13_10_pushpin,
192213,42.351883,-83.093757,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192214,42.35335,-83.089072,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192215,42.354048,-83.086915,Low Clearance,Detroit,MI,48126,LC14,,14 - 1 height clearance,low_14_1_pushpin,
192216,42.354579,-83.08523100000001,Low Clearance,Detroit,MI,48126,LC14,,14 - 4 height clearance,low_14_4_pushpin,
192217,42.35614,-83.08110400000001,Low Clearance,Detroit,MI,48126,LC14,,14 - 10 height clearance,low_14_10_pushpin,
192218,42.357332,-83.07907800000001,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192219,42.35879,-83.07651899999999,Low Clearance,Detroit,MI,48126,LC14,,14 - 4 height clearance,low_14_4_pushpin,
192220,42.361582,-83.072507,Low Clearance,Detroit,MI,48210,LC15,,15 - 6 height clearance,low_15_6_pushpin,
192221,42.362819,-83.070555,Low Clearance,Detroit,MI,48210,LC15,,16 - 5 height clearance,low_16_5_pushpin,
192222,42.363644,-83.068827,Low Clearance,Detroit,MI,48210,LC15,,15 - 4 height clearance,low_15_4_pushpin,
192223,42.364656,-83.066813,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192224,42.365695,-83.064463,Low Clearance,Detroit,MI,48126,LC14,,14 - 3 height clearance,low_14_3_pushpin,
192225,42.365783,-83.06450600000001,Low Clearance,Detroit,MI,48210,LC15,,15 - 3 height clearance,low_15_3_pushpin,
192226,42.374390999999996,-83.046378,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192227,42.376205999999996,-83.04159200000001,Low Clearance,Detroit,MI,48126,LC14,,14 - 7 height clearance,low_14_7_pushpin,
192228,42.377252,-83.038588,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192229,42.378615,-83.035004,Low Clearance,Detroit,MI,48126,LC14,,14 - 8 height clearance,low_14_8_pushpin,
192230,42.379281,-83.033824,Low Clearance,Detroit,MI,48126,LC14,,14 - 0 height clearance,low_14_0_pushpin,
192231,42.381028,-83.03201999999999,Low Clearance,Detroit,MI,48126,LC14,,14 - 11 height clearance,low_14_11_pushpin,
192232,42.383466999999996,-83.029961,Low Clearance,Detroit,MI,48209,LC13,,13 - 10 height clearance,low_13_10_pushpin,
192233,42.384339000000004,-83.028159,Low Clearance,Detroit,MI,48210,LC15,,15 - 7 height clearance,low_15_7_pushpin,
192234,42.384862,-83.026335,Low Clearance,Detroit,MI,48126,LC14,,14 - 6 height clearance,low_14_6_pushpin,
192235,42.385646,-83.022966,Low Clearance,Detroit,MI,48126,LC14,,14 - 3 height clearance,low_14_3_pushpin,
192236,42.386264000000004,-83.020155,Low Clearance,Detroit,MI,48210,LC15,,15 - 0 height clearance,low_15_0_pushpin,
192237,42.388641,-83.014297,Low Clearance,Detroit,MI,48126,LC14,,14 - 4 height clearance,low_14_4_pushpin,
